Unnamed: 0,B365H,B365D,B365A,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA
276,1.571,3.4,5.5,1.55,3.4,5.0,1.5,3.4,6.0,1.44,3.6,6.5
277,2.3,3.2,2.7,2.5,3.0,2.5,2.2,3.25,2.75,2.3,3.2,2.62
283,5.0,3.4,1.615,4.6,3.4,1.6,5.0,3.5,1.571,5.0,3.5,1.57
284,1.727,3.25,4.333,1.8,3.1,3.8,1.727,3.2,4.333,1.8,3.3,3.75
282,2.0,3.25,3.25,2.0,3.1,3.2,2.0,3.2,3.2,2.0,3.2,3.2
279,2.2,3.25,2.8,2.1,3.1,3.0,2.1,3.2,3.0,2.2,3.2,2.8
280,1.909,3.25,3.5,2.1,3.0,3.1,1.909,3.25,3.4,1.9,3.25,3.4
281,1.727,3.25,4.333,1.85,3.1,3.6,1.727,3.2,4.333,1.72,3.2,4.33
278,4.5,3.4,1.6669999999999998,3.8,3.1,1.8,5.0,3.25,1.615,4.5,3.3,1.66
285,2.5,3.2,2.5,2.5,3.0,2.5,2.75,3.2,2.25,2.62,3.2,2.3
286,2.25,3.25,2.75,2.2,3.0,2.9,2.375,3.2,2.6,2.25,3.2,2.75
294,2.0,3.25,3.25,2.0,3.0,3.3,1.8,3.25,3.75,1.83,3.3,3.6
293,3.5,3.25,1.909,3.8,3.3,1.75,3.75,3.2,1.833,3.75,3.3,1.8
292,2.625,3.2,2.375,2.6,3.0,2.4,2.5,3.25,2.4,2.62,3.1,2.37
291,1.444,3.5,7.5,1.4,3.9,6.0,1.444,3.6,6.5,1.36,3.75,8.0
290,1.909,3.25,3.5,1.75,3.2,4.0,1.727,3.4,4.0,1.9,3.3,3.3
289,1.5,3.5,6.0,1.45,3.8,5.4,1.444,3.6,6.5,1.44,3.6,6.5
288,1.727,3.25,4.333,1.65,3.3,4.4,1.727,3.4,4.0,1.61,3.5,4.5
287,1.6669999999999998,3.4,4.5,1.5,3.7,5.0,1.533,3.5,5.5,1.57,3.5,5.0
295,2.25,3.25,2.75,2.2,3.0,2.9,2.25,3.2,2.75,2.3,3.1,2.75
296,1.8,3.25,4.0,1.8,3.1,3.8,1.727,3.4,4.0,1.72,3.25,4.2
304,2.1,3.25,3.0,1.9,3.2,3.4,2.1,3.2,3.0,2.1,3.3,2.87
303,2.2,3.25,2.8,2.3,3.0,2.7,2.1,3.2,3.0,2.1,3.3,2.87
301,3.0,3.25,2.1,3.1,3.0,2.1,3.0,3.2,2.1,3.6,3.3,1.83
302,1.3,4.5,8.0,1.4,3.9,6.0,1.364,3.75,8.0,1.33,4.33,7.0
299,2.1,3.25,3.0,2.0,3.1,3.2,2.1,3.2,3.0,2.0,3.2,3.2
300,2.5,3.2,2.5,2.6,3.0,2.4,2.375,3.0,2.75,2.5,3.1,2.5
298,2.2,3.25,2.8,2.2,3.0,2.9,2.1,3.2,3.0,2.2,3.2,2.8
297,2.8,3.25,2.2,2.9,3.0,2.2,3.4,3.25,1.909,3.2,3.2,2.0
305,2.1,3.25,3.0,1.9,3.1,3.5,1.909,3.25,3.4,2.0,3.4,3.0
306,1.8,3.4,3.6,1.7,3.2,4.2,1.6669999999999998,3.4,4.333,1.72,3.4,4.0
307,1.727,3.2,4.333,1.7,3.2,4.2,1.6669999999999998,3.25,4.5,1.66,3.3,4.5
308,1.4,3.75,7.0,1.35,4.0,7.0,1.3330000000000002,4.0,8.0,1.4,3.75,7.0
309,1.571,3.6,5.0,1.5,3.5,5.4,1.444,3.75,6.0,1.53,3.4,5.5
310,1.5,3.4,6.0,1.4,3.9,6.0,1.444,3.6,6.5,1.4,3.6,7.5
311,3.0,3.25,2.1,2.6,3.1,2.3,2.8,3.2,2.2,3.2,3.2,2.0
312,1.6669999999999998,3.4,4.5,1.7,3.2,4.2,1.6669999999999998,3.4,4.333,1.72,3.4,4.0
313,5.0,3.6,1.571,4.4,3.3,1.65,5.0,3.5,1.571,5.0,3.3,1.61
314,2.2,3.25,2.8,2.2,3.0,2.9,2.2,3.25,2.75,2.25,3.2,2.75
315,1.4,4.0,6.5,1.4,3.9,6.0,1.4,4.333,5.5,1.36,4.0,7.0
316,1.8,3.25,4.0,1.8,3.1,3.8,1.727,3.2,4.333,1.72,3.25,4.2
317,2.0,3.4,3.0,2.1,3.0,3.1,2.1,3.5,2.75,2.1,3.5,2.75
318,4.5,3.4,1.6669999999999998,4.6,3.6,1.55,4.333,3.4,1.6669999999999998,5.0,3.3,1.61
319,5.0,3.6,1.571,5.4,3.8,1.45,6.0,3.75,1.444,6.0,3.75,1.44
320,5.0,3.4,1.615,4.2,3.4,1.65,4.5,3.5,1.615,5.5,3.4,1.53
327,2.5,3.4,2.375,2.6,3.2,2.2,2.625,3.5,2.2,2.62,3.5,2.2
325,1.143,6.5,12.0,1.15,6.0,12.0,1.167,5.5,12.0,1.14,6.0,12.0
324,1.3330000000000002,4.333,7.5,1.25,4.5,9.0,1.25,4.5,10.0,1.28,4.5,8.0
326,1.4,3.75,7.5,1.35,4.0,7.0,1.3330000000000002,4.333,7.0,1.36,4.0,7.0
322,1.286,4.5,9.0,1.2,5.0,10.0,1.25,4.5,10.0,1.25,5.0,8.0
321,1.4,3.75,7.5,1.4,3.7,6.5,1.286,4.5,8.0,1.33,4.0,8.0
323,2.4,3.2,2.6,2.4,3.0,2.6,2.1,3.4,2.875,2.4,3.25,2.5
328,1.3,4.5,8.0,1.3,4.2,8.0,1.364,4.0,7.0,1.3,4.5,7.5
329,1.444,3.75,6.5,1.5,3.7,5.0,1.444,3.75,6.0,1.44,3.6,6.5
330,2.375,3.0,2.75,2.1,3.1,3.0,2.2,3.2,2.8,2.5,2.8,2.75
337,2.375,3.25,2.75,2.4,3.0,2.6,2.375,3.2,2.6,2.3,3.2,2.62
336,1.286,4.5,10.0,1.3,4.2,8.0,1.25,4.5,10.0,1.22,5.0,9.5
335,2.5,3.2,2.6,2.2,3.1,2.8,2.5,3.2,2.5,2.3,3.2,2.62
334,2.3,3.25,2.8,2.1,3.1,3.0,2.375,3.2,2.6,2.3,3.2,2.62
333,1.615,3.4,5.5,1.7,3.2,4.2,1.615,3.5,4.5,1.57,3.5,5.0
332,2.375,3.25,2.75,2.5,3.0,2.5,2.2,3.2,2.8,2.2,3.2,2.8
331,1.4,3.8,8.0,1.35,4.0,7.0,1.3330000000000002,4.0,8.0,1.28,4.5,8.0
338,2.25,3.4,2.75,2.1,3.1,3.0,2.25,3.2,2.75,2.37,3.3,2.5
339,2.75,3.25,2.375,2.7,3.0,2.3,2.8,3.2,2.2,3.0,3.2,2.1
340,2.25,3.25,2.875,2.3,3.0,2.7,2.25,3.2,2.75,2.3,3.0,2.8
347,2.0,3.25,3.4,2.0,3.1,3.2,2.1,3.2,3.0,2.1,3.2,3.0
346,1.909,3.25,3.75,1.9,3.1,3.5,2.0,3.2,3.2,1.9,3.2,3.5
345,3.0,3.2,2.2,3.1,3.0,2.1,2.75,3.25,2.2,2.87,3.1,2.2
348,2.375,3.25,2.7,2.2,3.0,2.9,2.25,3.2,2.75,2.25,3.1,2.8
343,1.8,3.4,4.0,1.8,3.1,3.8,1.727,3.4,4.0,1.72,3.4,4.0
342,1.25,5.0,10.0,1.25,4.5,9.0,1.25,4.5,10.0,1.22,5.0,9.5
341,2.5,3.3,2.5,2.4,3.0,2.6,2.5,3.25,2.4,2.5,3.1,2.5
344,1.6669999999999998,3.6,4.5,1.65,3.3,4.4,1.615,3.5,4.5,1.66,3.4,4.33
349,3.0,3.2,2.2,3.1,3.0,2.1,2.75,3.25,2.2,3.1,3.1,2.1
350,4.0,3.4,1.8,3.8,3.1,1.8,4.0,3.2,1.8,4.2,3.25,1.72
351,2.0,3.25,3.4,1.85,3.1,3.6,2.0,3.4,3.0,2.0,3.2,3.2
352,2.375,3.2,2.75,2.2,3.0,2.9,2.25,3.2,2.75,2.4,3.1,2.6
353,2.0,3.25,3.4,1.9,3.1,3.5,2.0,3.4,3.0,2.0,3.2,3.2
354,2.5,3.2,2.6,2.3,3.0,2.7,2.375,3.2,2.6,2.37,3.1,2.62
355,2.1,3.25,3.2,2.2,3.0,2.9,2.1,3.2,3.0,2.0,3.2,3.2
357,1.5,3.5,7.0,1.55,3.5,4.8,1.533,3.5,5.5,1.5,3.4,6.0
358,1.143,6.5,15.0,1.15,6.0,12.0,1.167,5.5,12.0,1.11,6.5,15.0
356,1.286,5.0,8.5,1.3,4.2,8.0,1.25,4.5,10.0,1.28,4.5,8.0
359,1.6669999999999998,3.4,5.0,1.75,3.2,4.0,1.6669999999999998,3.25,4.5,1.72,3.2,4.33
360,2.3,3.25,2.8,2.1,3.1,3.0,2.25,3.2,2.75,2.2,3.25,2.75
361,1.5,3.6,6.5,1.55,3.5,4.8,1.4,3.75,7.0,1.5,3.4,6.0
362,2.6,3.2,2.5,2.5,3.0,2.5,2.5,3.2,2.5,2.5,3.1,2.5
363,2.0,3.25,3.4,2.1,3.0,3.1,2.0,3.2,3.2,2.0,3.2,3.2
364,1.533,3.4,6.5,1.55,3.5,4.8,1.5,3.4,6.0,1.5,3.4,6.0
365,1.6669999999999998,3.4,5.0,1.8,3.1,3.8,1.727,3.2,4.333,1.72,3.2,4.33
366,2.75,3.2,2.375,2.4,3.2,2.4,2.625,3.4,2.25,2.62,3.2,2.3
367,4.0,3.4,1.8,4.2,3.2,1.7,4.333,3.6,1.615,4.5,3.3,1.66
368,5.0,3.4,1.6669999999999998,4.4,3.3,1.65,5.0,3.5,1.571,5.0,3.5,1.57
374,2.37,3.2,2.75,2.3,3.0,2.7,2.4,3.25,2.5,2.37,3.1,2.62
375,1.61,3.4,5.5,1.7,3.2,4.2,1.615,3.25,5.0,1.57,3.5,5.0
372,5.0,3.6,1.61,4.4,3.3,1.65,4.5,3.5,1.615,5.0,3.5,1.57
373,1.53,3.6,6.0,1.55,3.5,4.8,1.533,3.5,5.5,1.53,3.25,6.0
371,2.3,3.2,2.87,2.2,3.0,2.9,2.375,3.0,2.75,2.25,3.1,2.8
370,2.8,3.25,2.3,2.7,3.0,2.3,2.5,3.2,2.5,2.6,3.1,2.4
369,1.28,4.5,10.0,1.3,4.2,8.0,1.222,5.0,10.0,1.22,5.0,9.5
376,1.83,3.25,4.0,2.0,3.1,3.2,1.833,3.0,4.0,1.83,3.2,3.75
377,1.83,3.25,4.0,2.0,3.1,3.2,1.833,3.0,4.0,1.83,3.3,3.6
378,2.6,3.2,2.5,2.4,3.2,2.4,2.5,3.2,2.5,2.5,3.1,2.5
386,6.5,3.6,1.5,5.0,3.7,1.5,6.0,3.4,1.5,6.5,3.6,1.44
385,2.0,3.25,3.4,1.9,3.1,3.5,2.2,3.2,2.8,2.0,3.2,3.2
384,2.25,3.25,2.87,2.3,3.0,2.7,2.1,3.2,3.0,2.3,3.2,2.62
383,1.5,3.6,6.5,1.55,3.5,4.8,1.5,3.4,6.0,1.5,3.4,6.0
382,1.3,4.5,9.5,1.35,4.0,7.0,1.3330000000000002,3.75,9.0,1.33,4.0,8.0
381,2.1,3.25,3.2,2.1,3.0,3.1,2.1,3.2,3.0,2.2,3.25,2.75
380,2.3,3.25,2.8,2.3,3.0,2.7,2.25,3.2,2.75,2.5,3.1,2.5
379,1.9,3.25,3.75,1.8,3.1,3.8,1.909,3.2,3.5,1.83,3.2,3.75
387,2.0,3.25,3.4,2.1,3.0,3.1,2.1,3.2,3.0,2.2,2.87,3.1
388,2.3,3.25,2.8,2.3,3.0,2.7,2.2,3.2,2.8,2.3,3.2,2.62
389,1.53,3.5,5.5,1.5,3.7,5.0,1.444,3.75,6.0,1.5,3.4,6.0
393,6.5,3.6,1.5,4.8,3.5,1.55,6.5,3.6,1.444,7.0,3.5,1.44
392,1.33,4.33,8.5,1.35,4.0,7.0,1.3330000000000002,4.0,8.0,1.3,4.2,8.5
394,1.8,3.2,4.33,1.8,3.1,3.8,1.727,3.2,4.333,1.66,3.4,4.33
390,1.9,3.25,3.75,1.9,3.1,3.5,1.833,3.2,3.75,2.0,3.2,3.2
391,1.61,3.6,5.0,1.65,3.3,4.4,1.6669999999999998,3.4,4.333,1.72,3.2,4.33
395,1.8,3.4,4.0,1.8,3.1,3.8,1.6669999999999998,3.4,4.333,1.66,3.3,4.5
396,4.33,3.2,1.8,3.6,3.1,1.85,3.75,3.25,1.8,4.2,3.25,1.72
397,1.83,3.25,4.0,1.8,3.1,3.8,1.727,3.4,4.0,1.8,3.3,3.75
398,1.72,3.4,4.5,1.85,3.1,3.6,1.6669999999999998,3.4,4.333,1.72,3.4,4.0
406,3.25,3.5,2.0,3.2,3.1,2.0,3.75,3.25,1.8,3.6,3.3,1.83
405,2.25,3.25,2.87,2.0,3.1,3.2,2.1,3.2,3.0,2.1,3.2,3.0
403,1.72,3.5,4.33,1.7,3.2,4.2,1.6669999999999998,3.25,4.5,1.72,3.4,4.0
404,2.1,3.25,3.2,1.9,3.1,3.5,2.2,3.2,2.8,2.0,3.2,3.2
401,2.5,3.3,2.5,2.4,3.0,2.6,2.6,3.2,2.375,2.6,3.1,2.4
400,2.5,3.3,2.5,2.3,3.1,2.6,2.4,3.25,2.5,2.6,3.4,2.25
399,1.61,3.6,5.0,1.65,3.3,4.4,1.615,3.5,4.5,1.66,3.3,4.5
402,1.3,4.5,9.5,1.35,4.0,7.0,1.3330000000000002,3.75,9.0,1.28,4.5,8.0
407,1.8,3.4,4.0,1.75,3.2,4.0,1.727,3.2,4.333,1.72,3.2,4.33
408,4.33,3.5,1.72,4.0,3.2,1.75,4.5,3.25,1.6669999999999998,4.5,3.3,1.66
409,4.33,3.5,1.72,3.8,3.1,1.8,4.0,3.4,1.727,4.2,3.25,1.72
415,4.0,3.25,1.83,3.4,3.2,1.9,3.75,3.25,1.8,3.75,3.2,1.83
410,2.2,3.2,3.0,2.1,3.0,3.1,2.0,3.4,3.0,2.2,3.2,2.8
411,1.57,3.6,5.5,1.6,3.4,4.6,1.571,3.5,5.0,1.57,3.3,5.5
412,5.0,3.6,1.61,4.4,3.3,1.65,4.5,3.25,1.6669999999999998,5.5,3.3,1.57
413,1.66,3.4,5.0,1.8,3.1,3.8,1.6669999999999998,3.25,4.5,1.66,3.3,4.5
414,2.5,3.3,2.5,2.4,3.2,2.4,2.5,3.25,2.4,2.6,3.1,2.4
418,2.6,3.2,2.5,2.4,3.2,2.4,2.6,3.2,2.375,2.62,3.1,2.37
417,2.0,3.25,3.4,1.85,3.2,3.5,2.1,3.2,3.0,2.0,3.2,3.2
416,2.25,3.0,3.1,2.0,3.1,3.2,2.1,3.2,3.0,2.1,3.1,3.1
419,1.9,3.25,3.75,1.85,3.2,3.5,1.83,3.2,3.75,1.8,3.25,3.8
420,2.5,3.2,2.6,2.4,3.2,2.4,2.38,3.2,2.6,2.62,3.2,2.3
427,2.0,3.25,3.4,1.9,3.2,3.4,1.909,3.25,3.4,2.0,3.2,3.2
426,1.53,3.6,6.0,1.55,3.5,4.8,1.571,3.25,5.5,1.57,3.5,5.0
425,1.25,5.0,10.0,1.25,4.5,9.0,1.25,4.5,10.0,1.16,5.5,12.0
428,2.1,3.25,3.2,1.9,3.2,3.4,2.2,3.2,2.8,2.1,3.2,3.0
423,1.5,3.5,7.0,1.55,3.5,4.8,1.444,3.75,6.0,1.5,3.6,5.5
422,2.4,3.2,2.7,2.2,3.0,2.9,2.375,3.2,2.6,2.37,3.1,2.62
421,2.0,3.25,3.4,2.0,3.1,3.2,1.909,3.2,3.5,1.9,3.1,3.6
424,1.5,3.5,7.0,1.55,3.5,4.8,1.5,3.4,6.0,1.5,3.4,6.0
429,5.0,3.6,1.61,4.4,3.3,1.65,5.0,3.5,1.571,5.5,3.4,1.53
430,1.83,3.25,4.0,1.9,3.2,3.4,1.727,3.4,4.0,1.8,3.3,3.75
431,4.5,3.4,1.72,3.5,3.1,1.9,4.0,3.4,1.73,4.2,3.25,1.72
432,5.5,3.6,1.57,4.2,3.2,1.7,5.0,3.25,1.62,5.0,3.5,1.57
433,1.25,5.0,10.0,1.25,4.5,9.0,1.2,5.0,11.0,1.2,5.5,9.0
434,1.72,3.4,4.5,1.75,3.2,4.0,1.73,3.2,4.33,1.72,3.4,4.0
435,1.57,3.6,5.5,1.55,3.5,4.8,1.57,3.25,5.5,1.5,3.4,6.0
436,2.2,3.4,2.87,2.1,3.1,3.0,2.0,3.2,3.2,2.2,3.25,2.75
437,1.72,3.4,4.5,1.65,3.3,4.4,1.67,3.25,4.5,1.66,3.3,4.5
438,2.7,3.25,2.37,2.7,3.0,2.3,2.6,3.2,2.38,2.8,3.1,2.25
439,2.5,3.3,2.5,2.5,3.0,2.5,2.5,3.25,2.4,2.62,3.1,2.37
440,1.9,3.25,3.75,1.85,3.1,3.6,1.83,3.2,3.75,1.9,3.2,3.5
441,1.4,3.75,8.5,1.45,3.8,5.4,1.444,3.6,6.5,1.44,3.3,7.5
442,2.0,3.25,3.4,2.1,3.0,3.1,2.1,3.0,3.2,2.2,3.0,3.0
443,2.37,3.2,2.75,2.2,3.0,2.9,2.375,3.2,2.6,2.37,3.1,2.62
444,2.25,3.25,2.87,2.2,3.0,2.9,2.1,3.2,3.0,2.1,3.2,3.0
445,1.83,3.25,4.0,1.9,3.2,3.4,1.909,3.25,3.4,1.9,3.2,3.5
446,2.6,3.2,2.5,2.6,3.0,2.4,2.6,3.2,2.375,2.6,3.1,2.4
447,1.61,3.6,5.0,1.6,3.4,4.6,1.5,3.4,6.0,1.57,3.5,5.0
448,2.75,3.2,2.37,2.7,3.0,2.3,2.6,3.2,2.375,2.8,3.1,2.25
449,1.44,3.8,7.0,1.5,3.7,5.0,1.444,3.6,6.5,1.5,3.4,6.0
450,2.25,3.25,2.87,2.2,3.0,2.9,2.2,3.25,2.75,2.2,3.1,2.87
458,4.5,3.4,1.72,4.2,3.2,1.7,4.33,3.4,1.67,4.5,3.3,1.66
457,1.8,3.4,4.0,1.75,3.2,4.0,1.73,3.2,4.33,1.8,3.3,3.75
456,2.8,3.25,2.3,2.8,3.1,2.2,2.6,3.2,2.38,2.75,3.2,2.25
455,1.25,5.0,10.0,1.25,4.5,9.0,1.22,5.0,10.0,1.22,5.0,9.5
451,4.5,3.4,1.72,3.6,3.1,1.85,4.33,3.2,1.73,4.2,3.25,1.72
453,2.2,3.2,3.0,2.1,3.1,3.0,2.0,3.4,3.0,2.1,3.3,2.87
452,1.66,3.4,5.0,1.7,3.2,4.2,1.73,3.2,4.33,1.72,3.2,4.33
454,2.7,3.25,2.37,2.5,3.0,2.5,2.5,3.25,2.4,2.5,3.1,2.5
459,1.9,3.25,3.75,1.9,3.1,3.5,2.1,3.2,3.0,2.0,3.1,3.3
460,1.83,3.25,4.0,1.75,3.2,4.0,1.8,3.25,3.75,1.83,3.3,3.6
466,3.75,3.25,1.9,3.6,3.3,1.8,3.0,3.2,2.1,3.5,3.2,1.9
464,1.61,3.4,5.5,1.65,3.3,4.4,1.53,3.5,5.5,1.61,3.5,4.5
465,1.8,3.4,4.0,1.75,3.3,3.8,1.73,3.4,4.0,1.8,3.1,4.0
462,2.1,3.25,3.2,2.2,3.0,2.9,2.1,3.2,3.0,2.2,3.2,2.8
461,2.25,3.25,2.87,2.2,3.0,2.9,2.25,3.0,2.88,2.25,3.0,2.87
463,2.25,3.25,2.87,2.2,3.0,2.9,2.2,3.2,2.8,2.25,3.1,2.8
467,1.33,4.33,8.5,1.4,3.9,6.0,1.29,4.33,9.0,1.28,4.5,8.0
468,2.37,3.25,2.7,2.2,3.0,2.9,2.25,3.2,2.75,2.4,2.9,2.75
469,1.57,3.6,5.5,1.55,3.5,4.8,1.57,3.25,5.5,1.53,3.4,5.5
470,1.9,3.25,3.75,2.0,3.1,3.2,1.91,3.25,3.4,1.9,3.25,3.4
478,1.66,3.4,5.0,1.6,3.4,4.6,1.615,3.25,5.0,1.57,3.5,5.0
475,1.28,4.5,10.0,1.27,4.3,8.5,1.25,4.5,10.0,1.2,5.0,11.0
474,6.5,3.4,1.53,4.6,3.4,1.6,6.0,3.4,1.5,5.5,3.6,1.5
477,2.25,3.4,2.75,2.2,3.1,2.8,2.2,3.2,2.8,2.25,3.2,2.75
472,1.8,3.2,4.33,1.8,3.1,3.8,1.727,3.2,4.333,1.83,3.3,3.6
471,2.2,3.2,3.0,2.0,3.2,3.1,2.0,3.2,3.2,2.1,3.2,3.0
473,6.5,3.6,1.5,4.6,3.4,1.6,5.5,3.5,1.533,5.5,3.6,1.5
476,1.72,3.4,4.5,1.7,3.2,4.2,1.6669999999999998,3.25,4.5,1.72,3.2,4.33
479,2.3,3.4,2.7,2.2,3.1,2.8,2.1,3.2,3.0,2.25,3.2,2.75
480,2.25,3.25,2.87,2.2,3.1,2.8,2.2,3.2,2.8,2.2,3.2,2.8
487,2.2,3.2,3.0,2.1,3.1,3.0,2.2,3.2,2.8,2.1,3.2,3.0
481,1.286,4.5,10.0,1.3,4.2,8.0,1.286,4.333,9.0,1.25,4.5,10.0
482,2.25,3.25,2.875,2.2,3.0,2.9,2.2,3.2,2.8,2.3,3.1,2.75
483,1.571,3.4,6.0,1.55,3.5,4.8,1.571,3.25,5.5,1.53,3.25,6.0
484,1.4,3.75,8.5,1.4,3.9,6.0,1.364,3.75,8.0,1.36,3.75,8.0
485,2.1,3.25,3.2,2.1,3.0,3.1,2.1,3.2,3.0,2.0,3.2,3.2
486,1.615,3.4,5.5,1.65,3.3,4.4,1.615,3.5,4.5,1.57,3.5,5.0
490,2.5,3.2,2.6,2.4,3.1,2.5,2.5,3.2,2.5,2.5,3.1,2.5
488,1.364,4.333,7.5,1.4,3.9,6.0,1.3330000000000002,4.0,8.0,1.3,4.2,8.5
489,1.727,3.4,4.5,1.8,3.1,3.8,1.727,3.2,4.333,1.72,3.25,4.2
491,1.909,3.3,4.0,1.75,3.2,4.0,1.8,3.2,4.0,1.72,3.25,4.2
492,5.0,3.6,1.6669999999999998,4.2,3.2,1.7,4.333,3.4,1.6669999999999998,5.0,3.5,1.57
493,2.875,3.3,2.375,2.6,3.0,2.4,2.4,3.25,2.5,2.75,3.2,2.25
494,1.8,3.4,4.0,1.75,3.1,4.2,1.727,3.2,4.333,1.8,3.1,4.0
495,4.5,3.4,1.8,3.6,3.1,1.85,3.75,3.25,1.8,4.5,3.3,1.66
496,1.727,3.4,5.0,1.75,3.1,4.2,1.6669999999999998,3.25,4.5,1.72,3.2,4.33
497,5.5,3.6,1.615,4.4,3.3,1.65,4.5,3.5,1.615,5.0,3.3,1.61
498,1.909,3.3,4.0,2.0,3.1,3.2,2.0,3.4,3.0,1.9,3.4,3.25
501,2.25,3.25,3.1,2.1,3.1,3.0,2.1,3.2,3.0,2.1,3.1,3.1
507,1.25,5.5,10.0,1.22,4.8,9.5,1.222,5.0,10.0,1.2,5.0,11.0
506,1.6669999999999998,3.6,5.0,1.6,3.4,4.6,1.6669999999999998,3.25,4.5,1.61,3.3,5.0
505,3.25,3.4,2.1,3.2,3.1,2.0,3.2,3.2,2.0,3.2,3.2,2.0
504,2.3,3.25,3.0,2.1,3.0,3.1,2.2,3.25,2.75,2.25,3.2,2.75
499,1.167,6.5,15.0,1.2,5.0,10.0,1.167,5.5,12.0,1.12,6.0,15.0
502,5.5,3.4,1.6669999999999998,4.0,3.2,1.75,4.5,3.25,1.6669999999999998,5.0,3.3,1.61
500,2.25,3.25,3.1,2.2,3.0,2.9,2.1,3.2,3.0,2.1,3.3,2.87
508,2.5,3.25,2.7,2.4,3.0,2.6,2.4,3.25,2.5,2.37,3.1,2.62
503,2.2,3.25,3.2,2.0,3.1,3.2,2.1,3.2,3.0,2.1,3.1,3.1
515,1.61,3.6,5.5,1.6,3.4,4.6,1.57,3.5,5.0,1.61,3.3,5.0
517,2.62,3.25,2.6,2.7,3.0,2.3,2.6,3.2,2.38,2.5,3.1,2.5
516,2.3,3.25,3.0,2.3,3.0,2.7,2.2,3.2,2.8,2.25,3.2,2.75
514,5.0,3.6,1.66,4.4,3.3,1.65,4.5,3.25,1.67,5.0,3.3,1.61
511,1.25,5.5,11.0,1.22,4.8,9.5,1.22,5.0,10.0,1.28,4.5,8.0
512,2.1,3.25,3.4,1.9,3.1,3.5,1.83,3.2,3.75,2.1,3.2,3.0
510,1.8,3.4,4.5,1.8,3.1,3.8,1.73,3.2,4.33,1.72,3.2,4.33
509,2.2,3.25,3.2,2.1,3.0,3.1,2.0,3.2,3.2,2.2,3.1,2.87
513,2.87,3.25,2.37,2.9,3.0,2.2,2.6,3.2,2.38,2.8,3.2,2.2
518,4.5,3.6,1.72,4.0,3.2,1.75,4.33,3.2,1.73,4.5,3.3,1.66
519,1.66,3.4,5.5,1.7,3.2,4.2,1.57,3.25,5.5,1.66,3.3,4.5
528,2.87,3.25,2.4,2.6,3.1,2.3,2.5,3.25,2.4,2.62,3.1,2.37
527,2.2,3.25,3.2,2.0,3.1,3.2,2.2,3.2,2.8,2.1,3.2,3.0
526,1.8,3.4,4.5,1.7,3.2,4.2,1.73,3.2,4.33,1.66,3.3,4.5
525,1.53,3.6,7.0,1.55,3.5,4.8,1.5,3.4,6.0,1.5,3.4,6.0
522,5.5,3.4,1.66,4.4,3.3,1.65,5.0,3.25,1.62,5.5,3.4,1.53
523,2.3,3.25,3.0,2.2,3.0,2.9,2.25,3.2,2.75,2.3,3.2,2.62
521,1.8,3.4,4.5,1.7,3.2,4.2,1.73,3.4,4.0,1.66,3.3,4.5
520,6.5,3.5,1.57,4.6,3.4,1.6,5.5,3.5,1.53,5.5,3.4,1.53
524,2.2,3.25,3.2,2.2,3.0,2.9,2.2,3.0,3.0,2.2,3.0,3.0
534,2.5,3.25,2.7,2.2,3.0,2.9,2.1,3.2,3.0,2.62,3.2,2.3
535,1.66,3.4,5.5,1.65,3.3,4.4,1.62,3.25,5.0,1.53,3.4,5.5
533,2.1,3.25,3.4,1.85,3.1,3.6,1.8,3.25,3.75,1.9,3.2,3.5
536,2.5,3.25,2.7,2.3,3.0,2.7,2.2,3.25,2.75,2.3,3.2,2.62
531,2.1,3.25,3.4,2.0,3.0,3.3,1.91,3.25,3.4,2.0,3.1,3.3
530,2.1,3.25,3.4,2.2,3.0,2.9,2.1,3.2,3.0,2.2,3.0,3.0
529,1.28,5.0,10.0,1.25,4.5,9.0,1.22,5.0,10.0,1.25,4.5,10.0
532,1.57,3.5,6.5,1.6,3.4,4.6,1.53,3.5,5.5,1.5,3.4,6.0
537,6.0,3.5,1.61,4.4,3.3,1.65,5.0,3.5,1.57,5.5,3.4,1.53
538,1.44,4.0,7.5,1.4,3.9,6.0,1.36,3.75,8.0,1.44,3.6,6.5
544,2.87,3.25,2.37,2.8,3.1,2.2,2.6,3.2,2.38,2.8,3.1,2.25
543,1.72,3.3,5.0,1.7,3.2,4.2,1.62,3.5,4.5,1.57,3.5,5.0
542,1.72,3.3,5.0,1.8,3.1,3.8,1.67,3.25,4.5,1.72,3.2,4.33
545,8.5,4.5,1.36,6.0,3.9,1.4,8.0,3.75,1.36,8.0,4.33,1.3
540,2.25,3.25,3.1,2.1,3.0,3.1,2.1,3.2,3.0,2.25,3.2,2.75
539,1.83,3.25,4.5,1.8,3.1,3.8,1.67,3.25,4.5,1.8,3.3,3.75
541,2.1,3.25,3.4,2.1,3.0,3.1,2.1,3.2,3.0,2.2,3.2,2.8
546,5.5,3.4,1.66,3.8,3.1,1.8,4.5,3.25,1.67,4.5,3.3,1.66
547,1.3,4.5,12.0,1.3,4.2,8.0,1.3,4.33,8.0,1.3,4.33,8.0
548,1.66,3.4,5.5,1.65,3.3,4.4,1.62,3.5,4.5,1.57,3.5,5.0
549,4.5,3.4,1.8,3.6,3.1,1.85,4.0,3.2,1.8,4.0,3.1,1.8
557,1.909,3.25,4.0,1.85,3.1,3.6,1.727,3.4,4.0,1.83,3.3,3.6
